artist_spotify,track_spotify,lastfm_url,listeners,playcount,tags
Ramson Badbonez,Pump Dat Bass,https://www.last.fm/music/Ramson+Badbonez/_/Pump+Dat+Bass,165,416,
Fever Dream,Sometimes,https://www.last.fm/music/Fever+Dream/_/Sometimes,12,17,
Jane De La Cruz,Ciervos del Pantano,https://www.last.fm/music/Jane+De+La+Cruz/_/Ciervos+del+Pantano,4,6,
Perry Porter,Questions,https://www.last.fm/music/Perry+Porter/_/Questions,13,32,
Sparsh The Band,Chaphekar Bandhu Powada,https://www.last.fm/music/Sparsh+The+Band/_/Chaphekar+Bandhu+Powada,4,5,
Jayval Green,That Summer Call,https://www.last.fm/music/Jayval+Green/_/That+Summer+Call,5,20,
AN TY,Black Light,https://www.last.fm/music/AN+TY/_/Black+Light,3,4,
Ricca Razor Sharp,Very Good Year,https://www.last.fm/music/Ricca+Razor+Sharp/_/Very+Good+Year,1,1,
Ronald Mack,Gunz Involved,https://www.last.fm/music/Ronald+Mack/_/Gunz+Involved,1,1,
SkiviSkillz,Intro - Nitro,https://www.last.fm/music/SkiviSkillz/_/Intro+-+Nitro,1,1,
Benzo,Pop It,https://www.last.fm/music/Benzo/_/Pop+It,11,18,
Bigg Nugg,Hey You (Thirsty),https://www.last.fm/music/Bigg+Nugg/_/Hey+You+(Thirsty),4,8,
J.O.B,Una Cita,https://www.last.fm/music/J.O.B/_/Una+Cita,1,1,
Mervyn Obiero,Catch a Vibe,https://www.last.fm/music/Mervyn+Obiero/_/Catch+a+Vibe,2,9,
Lelenoflops,Ghosts & Ghouls (Outro),https://www.last.fm/music/Lelenoflops/_/Ghosts+&+Ghouls+(Outro),1,3,
Mase,All I Ever Wanted,https://www.last.fm/music/Mase/_/All+I+Ever+Wanted,36275,177359,
Magico,Volveras Con el Verano,https://www.last.fm/music/Magico/_/Volveras+Con+el+Verano,1,1,
Lelenoflops,Both Sides,https://www.last.fm/music/Lelenoflops/_/Both+Sides,1,2,
JamarzOnMarz,Tomorrow,https://www.last.fm/music/JamarzOnMarz/_/Tomorrow,5,12,
Kilo,Hold up,https://www.last.fm/music/Kilo/_/Hold+up,8,12,
Humbeats,1999,https://www.last.fm/music/Humbeats/_/1999,2,7,
Black Noi$e,14 Trillion - Instrumental,https://www.last.fm/music/Black+Noi$e/_/14+Trillion+-+Instrumental,35,73,
Steph Kapela,Waste No Love,https://www.last.fm/music/Steph+Kapela/_/Waste+No+Love,13,29,
Kye Colors,TALK ABOUT IT - Remix,https://www.last.fm/music/Kye+Colors/_/TALK+ABOUT+IT+-+Remix,1,5,
Vigos,Think I Like You,https://www.last.fm/music/Vigos/_/Think+I+Like+You,1,1,
Jibz,Heartless,https://www.last.fm/music/Jibz/_/Heartless,32,232,
Злой Дух,"Реклама mp3-диска ""Злой Дух""",https://www.last.fm/music/%D0%97%D0%BB%D0%BE%D0%B9+%D0%B4%D1%83%D1%85/_/%D0%A0%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%B0+mp3-%D0%B4%D0%B8%D1%81%D0%BA%D0%B0+%22%D0%97%D0%BB%D0%BE%D0%B9+%D0%94%D1%83%D1%85%22,1,1,
Mantra,star signs interlude,https://www.last.fm/music/Mantra/_/Star+Signs+Interlude,1,1,
Rucorap,Don Dadda,https://www.last.fm/music/Rucorap/_/Don+Dadda,1,1,
Ricca Razor Sharp,Baseball Trade,https://www.last.fm/music/Ricca+Razor+Sharp/_/Baseball+Trade,1,8,
Black Noi$e,14 Trillion - Instrumental,https://www.last.fm/music/Black+Noi$e/_/14+Trillion+-+Instrumental,35,73,
Dafne Andas,Omvänd,https://www.last.fm/music/Dafne+Andas/_/Omv%C3%A4nd,1,3,
TY-Serv,Encourage Yourself,https://www.last.fm/music/TY-Serv/_/Encourage+Yourself,2,2,
Subliminal,אל האור - Instrumental,https://www.last.fm/music/Subliminal/_/%D7%90%D7%9C+%D7%94%D7%90%D7%95%D7%A8+-+Instrumental,3,4,
Fox Way,Endemit,https://www.last.fm/music/Fox+Way/_/Endemit,21,167,
Lelenoflops,ETERNAL!,https://www.last.fm/music/Lelenoflops/_/Eternal%21,1,4,
Ruffcoin,Worldwide,https://www.last.fm/music/Ruffcoin/_/Worldwide,2,3,
Preme Dibiasi,Compatible,https://www.last.fm/music/Preme+Dibiasi/_/Compatible,1,1,
Craig Mack,Get Down - Instrumental Version,https://www.last.fm/music/Craig+Mack/_/Get+Down+-+Instrumental+Version,4,5,
Smiley,Hendricks,https://www.last.fm/music/Smiley/_/Hendricks,650,2003,
Baby Brown,Pull Up - Moombahtrap Version,https://www.last.fm/music/Baby+Brown/_/Pull+Up+-+Moombahtrap+Version,21,51,
Subliminal,לפעמים אני מרגיש - Instrumental - Remastered,https://www.last.fm/music/Subliminal/_/%D7%9C%D7%A4%D7%A2%D7%9E%D7%99%D7%9D+%D7%90%D7%A0%D7%99+%D7%9E%D7%A8%D7%92%D7%99%D7%A9+-+Instrumental+-+Remastered,1,1,
Funk Avenue,Mnyonge Wa Me,https://www.last.fm/music/Funk+Avenue/_/Mnyonge+Wa+Me,2,5,
Oriole,Cuz,https://www.last.fm/music/Oriole/_/Cuz,5,6,
СiРОП,Страшила (Скит),https://www.last.fm/music/%D0%A1i%D1%80%D0%BE%D0%BF/_/%D0%A1%D1%82%D1%80%D0%B0%D1%88%D0%B8%D0%BB%D0%B0+(%D1%81%D0%BA%D0%B8%D1%82),2,4,
Yugen Blue,Technicolor (Intro),https://www.last.fm/music/Yugen+Blue/_/Technicolor+(Intro),2,3,
Moody Kablawi,Handy Man,https://www.last.fm/music/Moody+Kablawi/_/Handy+Man,2,5,
ШЕFF,Репортаж из Парижа,https://www.last.fm/music/%D0%A8%D0%B5ff/_/%D0%A0%D0%B5%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D0%B6+%D0%B8%D0%B7+%D0%9F%D0%B0%D1%80%D0%B8%D0%B6%D0%B0,7,10,
СiРОП,Боги ждут (Скит),https://www.last.fm/music/%D0%A1i%D1%80%D0%BE%D0%BF/_/%D0%91%D0%BE%D0%B3%D0%B8+%D0%B6%D0%B4%D1%83%D1%82+(%D1%81%D0%BA%D0%B8%D1%82),2,6,
$TOKA,Led,https://www.last.fm/music/$TOKA/_/Led,2,2,
AN TY,Hysteria,https://www.last.fm/music/AN+TY/_/hysteria,8,11,
C.W. Da YoungBlood,Miami (Freestyle),https://www.last.fm/music/C.W.+Da+Youngblood/_/Miami+(Freestyle),1,6,
SWVN,Dank,https://www.last.fm/music/SWVN/_/Dank,2,3,
Vinci,Trapson,https://www.last.fm/music/Vinci/_/Trapson,11,62,
Controller 7,321721 - Instrumental,https://www.last.fm/music/Controller+7/_/321721+-+Instrumental,5,6,
Pungwe Sessions,"Pungwe Music (feat. Rymez, Soko Matemai and Michael Chiunda)","https://www.last.fm/music/Pungwe+Sessions/_/Pungwe+Music+(feat.+Rymez,+Soko+Matemai+and+Michael+Chiunda)",2,2,
VIC MENSA,"NO MORE TEARDROPS feat. Malik Yusef, Wyatt Waddell","https://www.last.fm/music/Vic+Mensa/_/NO+MORE+TEARDROPS+feat.+Malik+Yusef,+Wyatt+Waddell",168,723,
K Pi$tol,Snapchat Party,https://www.last.fm/music/K+Pi$tol/_/Snapchat+Party,1,1,
DintleOnTheTrack,Drop Top Benz,https://www.last.fm/music/DintleOnTheTrack/_/Drop+Top+Benz,2,2,
Thug Lucciano,Yeah Aye,https://www.last.fm/music/Thug+Lucciano/_/Yeah+Aye,2,7,
Hudson Mohawke,Herberts,https://www.last.fm/music/Hudson+Mohawke/_/Herberts,3364,8499,
austin fox 狐,try again,https://www.last.fm/music/Austin+Fox+%E7%8B%90/_/Try+Again,2,4,
Optic Bloom,Side Effects,https://www.last.fm/music/Optic+Bloom/_/Side+Effects,15,34,
Just Juice,SMOKE,https://www.last.fm/music/Just+Juice/_/SMOKE,566,1060,
Otto,Naktis,https://www.last.fm/music/Otto/_/Naktis,9,48,
Celly Ru,Mac 10 (Skit),https://www.last.fm/music/Celly+Ru/_/Mac+10+(Skit),3,4,
Wasaru,Séculaire - 18h15 Remix,https://www.last.fm/music/Wasaru/_/S%C3%A9culaire+-+18h15+Remix,8,16,
Nazar,Teil 47 - Mich kriegt ihr nicht,https://www.last.fm/music/Nazar/_/Teil+47+-+Mich+kriegt+ihr+nicht,2,2,
Nazar,Teil 35 - Mich kriegt ihr nicht,https://www.last.fm/music/Nazar/_/Teil+35+-+Mich+kriegt+ihr+nicht,3,3,
Jairzinho,Yes I Do,https://www.last.fm/music/Jairzinho/_/Yes+I+Do,101,506,
2t,ההפך הגמור - מארח את טומי,https://www.last.fm/music/2t/_/%D7%94%D7%94%D7%A4%D7%9A+%D7%94%D7%92%D7%9E%D7%95%D7%A8+-+%D7%9E%D7%90%D7%A8%D7%97+%D7%90%D7%AA+%D7%98%D7%95%D7%9E%D7%99,2,15,
Daara J,Come On Get It,https://www.last.fm/music/Daara+J/_/Come+on+Get+It,106,268,
Farsea,Asabani (Skit),https://www.last.fm/music/Farsea/_/Asabani+(Skit),6,14,
Mad Dogg,MANDELA - Radio Edit,https://www.last.fm/music/Mad+Dogg/_/MANDELA+-+Radio+Edit,1,1,
Spiceman,Sagan af Mér,https://www.last.fm/music/Spiceman/_/Sagan+af+M%C3%A9r,5,7,
Nonamerz,Претензии к людям,https://www.last.fm/music/Nonamerz/_/%D0%9F%D1%80%D0%B5%D1%82%D0%B5%D0%BD%D0%B7%D0%B8%D0%B8+%D0%BA+%D0%BB%D1%8E%D0%B4%D1%8F%D0%BC,5,7,
Brighty,Cold Heart,https://www.last.fm/music/Brighty/_/Cold+Heart,2,4,
ABBBOSE,Uz Rap,https://www.last.fm/music/ABBBOSE/_/Uz+Rap,1,7,
Zapresic Boys,Moja,https://www.last.fm/music/Zapresic+Boys/_/Moja,417,1893,
Evrah Rose,Kind Regards.,https://www.last.fm/music/Evrah+Rose/_/Kind+Regards.,2,2,
Pe2ny,Block play,https://www.last.fm/music/pe2ny/_/Block+play,8,24,
Kamii,knod shit // vibeout,https://www.last.fm/music/Kamii/_/knod+shit+%2F%2F+vibeout,16,84,
Omg Oumy Gueye,C'est comment,https://www.last.fm/music/Omg+Oumy+Gueye/_/C%27est+comment,1,1,
Amo Achille,Innocence,https://www.last.fm/music/Amo+Achille/_/Innocence,5,20,
Snow,Informer,https://www.last.fm/music/Snow/_/Informer,323863,1445406,
12mé,Missing you,https://www.last.fm/music/12m%C3%A9/_/Missing+You,2,13,
Razor Man,The Come Up,https://www.last.fm/music/Razor+Man/_/The+Come+Up,4,5,
Masked Wolf,Astronaut In the Ocean,https://www.last.fm/music/Masked+Wolf/_/Astronaut+in+the+Ocean,524325,4807100,
Willie The Kid,Sommelier,https://www.last.fm/music/Willie+the+Kid/_/Sommelier,53,177,
O S Z,Intro Messiah Bring Fire,https://www.last.fm/music/O+S+Z/_/Intro+Messiah+Bring+Fire,1,1,
Jairzinho,Cirkels,https://www.last.fm/music/Jairzinho/_/Cirkels,108,256,
Johnik,Waltz,https://www.last.fm/music/johnik/_/Waltz,2,2,
Gil Scott-Heron,Johannesburg,https://www.last.fm/music/Gil+Scott-Heron/_/Johannesburg,17265,46533,
Ali Gatie,It's You,https://www.last.fm/music/Ali+Gatie/_/It%27s+You,400955,3451082,
Lizzo,Good as Hell - Bad Royale Remix,https://www.last.fm/music/Lizzo/_/Good+As+Hell+-+Bad+Royale+Remix,4480,11456,
LieVin,Dubai,https://www.last.fm/music/Lievin/_/Dubai,194,1045,
Hoosh,you know me,https://www.last.fm/music/HOOSH/_/you+know+me,105,332,
X-Raided,Stepped On Interlude,https://www.last.fm/music/X-Raided/_/Stepped+On+Interlude,11,16,
Brian Clark Music,Runnin',https://www.last.fm/music/Brian+Clark+Music/_/Runnin%27,1,1,
Kidd Peko,Morning beat (90's),https://www.last.fm/music/Kidd+Peko/_/Morning+beat+(90%27s),2,2,
Tony Bontana,Ad 1,https://www.last.fm/music/Tony+Bontana/_/Ad+1,2,3,
Ben Jones,All You Want,https://www.last.fm/music/Ben+Jones/_/All+You+Want,1,7,
Lizzo,Good as Hell - Bad Royale Remix,https://www.last.fm/music/Lizzo/_/Good+As+Hell+-+Bad+Royale+Remix,4480,11456,
Pirmin,Gloom,https://www.last.fm/music/Pirmin/_/Gloom,1,1,
Daunt,What You Like,https://www.last.fm/music/Daunt/_/What+You+Like,1,7,
Groovy Jo,Unannounced,https://www.last.fm/music/Groovy+Jo/_/Unannounced,4,5,
Lil Skritt,Doubles,https://www.last.fm/music/Lil+Skritt/_/Doubles,2,2,
Kruel,Antihero,https://www.last.fm/music/Kruel/_/Antihero,2,3,
Gutta Tv,Granny House,https://www.last.fm/music/Gutta+TV/_/Granny+House,1,1,
BL@CKBOX,Icey East,https://www.last.fm/music/BL@CKBOX/_/Icey+East,2,2,
Swordbearer,Stay With Me,https://www.last.fm/music/Swordbearer/_/Stay+With+Me,7,59,
Jonathan Cloud,Party in Shibuya,https://www.last.fm/music/Jonathan+Cloud/_/Party+in+Shibuya,4,4,
Ali Gatie,It's You,https://www.last.fm/music/Ali+Gatie/_/It%27s+You,400955,3451082,
Ali Gatie,It's You,https://www.last.fm/music/Ali+Gatie/_/It%27s+You,400955,3451082,
Ice One,Cupismo e Nobiltà,https://www.last.fm/music/Ice+One/_/Cupismo+e+Nobilt%C3%A0,11,20,
G Man,Up The Road Lost,https://www.last.fm/music/G+Man/_/Up+the+Road+Lost,2,2,
Benzo,True Story,https://www.last.fm/music/Benzo/_/True+Story,5,6,
Thavius Beck,Airwalkin',https://www.last.fm/music/Thavius+Beck/_/Airwalkin%27,32,78,
Gili Bloom,אמא שלי תמיד צודקת,https://www.last.fm/music/Gili+Bloom/_/%D7%90%D7%9E%D7%90+%D7%A9%D7%9C%D7%99+%D7%AA%D7%9E%D7%99%D7%93+%D7%A6%D7%95%D7%93%D7%A7%D7%AA,8,8,
Soso,And Yet - Economics Remix,https://www.last.fm/music/Soso/_/And+Yet+-+Economics+Remix,9,11,
Lizzo,Good as Hell - Bad Royale Remix,https://www.last.fm/music/Lizzo/_/Good+As+Hell+-+Bad+Royale+Remix,4480,11456,
ST!llness,Sad I Ovdi,https://www.last.fm/music/St%21llness/_/Sad+i+ovdi,133,704,
Louie Ray,Complex,https://www.last.fm/music/Louie+Ray/_/COMPLEX,51,132,
Lizzo,Good as Hell - Bad Royale Remix,https://www.last.fm/music/Lizzo/_/Good+As+Hell+-+Bad+Royale+Remix,4480,11456,
Lazy Grey,First Come First Served - FLU Instrumental Remix,https://www.last.fm/music/Lazy+Grey/_/First+Come+First+Served+-+FLU+Instrumental+Remix,4,16,
Jonathan Cloud,Fog,https://www.last.fm/music/Jonathan+Cloud/_/Fog,2,2,
Mervyn Obiero,Yuhg!,https://www.last.fm/music/Mervyn+Obiero/_/Yuhg%21,1,1,
Theophilus London,I Stand Alone,https://www.last.fm/music/Theophilus+London/_/I+Stand+Alone,70927,303223,
Gena,Работи,https://www.last.fm/music/Gena/_/%D0%A0%D0%B0%D0%B1%D0%BE%D1%82%D0%B8,10,15,
Daston,I Don't Know,https://www.last.fm/music/Daston/_/I+Don%27t+Know,1,1,
Stalley,Welcome to O.H.I.O.,https://www.last.fm/music/Stalley/_/Welcome+to+O.H.I.O.,2763,7689,
O S Z,Song of Salvation,https://www.last.fm/music/O+S+Z/_/Song+of+Salvation,4,4,
SLUMDAWG,Late Not Dead,https://www.last.fm/music/Slumdawg/_/Late+Not+Dead,1,1,
Orion Vincent,Higher,https://www.last.fm/music/Orion+Vincent/_/Higher,1,4,
Mimi Mercedez,2020,https://www.last.fm/music/Mimi+Mercedez/_/2020,250,1512,
M.C. Mack,Victim of da Tone (feat. Doe Boy & Lia Monroe) - Part Two) (Chopped and Screwed,https://www.last.fm/music/M.C.+Mack/_/Victim+of+da+Tone+(feat.+Doe+Boy+&+Lia+Monroe)+-+Part+Two)+(Chopped+and+Screwed,4,10,
Genesis Elijah,GVO / GTO,https://www.last.fm/music/Genesis+Elijah/_/GVO+%2F+GTO,12,18,
Louie Ray,Jus' Practicing,https://www.last.fm/music/Louie+Ray/_/Jus%27+Practicing,168,862,
Dubb Saq,Broke Bitch Anthem,https://www.last.fm/music/Dubb+Saq/_/Broke+Bitch+Anthem,1,1,
O S Z,Hebrews 13:4,https://www.last.fm/music/O+S+Z/_/Hebrews+13:4,1,1,
Najee Janey,"Najadelic, Pt. 2","https://www.last.fm/music/Najee+Janey/_/Najadelic,+Pt.+2",4,5,
PLEASEBENiCE,if i ain't on it,https://www.last.fm/music/PLEASEBENiCE/_/if+i+ain%27t+on+it,9,20,
LieVin,Dubai,https://www.last.fm/music/Lievin/_/Dubai,194,1045,
Davina Joy,Hello Stranger,https://www.last.fm/music/Davina+Joy/_/Hello+Stranger,4,4,
Fabula,Llama,https://www.last.fm/music/Fabula/_/Llama,167,591,
Wally Clark,Breather,https://www.last.fm/music/Wally+Clark/_/Breather,1,2,
SIMILIVINLIFE,Calls (skit),https://www.last.fm/music/Similivinlife/_/Calls+(Skit),4,16,
12mé,Waiting for you,https://www.last.fm/music/12m%C3%A9/_/Waiting+for+you,2,4,
bigmcenroe,BrickaBrack,https://www.last.fm/music/bigmcenroe/_/BrickaBrack,4,11,
Ban-T,COUNT:ME:OUT (LEAK),https://www.last.fm/music/Ban-T/_/Count:Me:Out+(Leak),1,1,
Dubb Saq,Forecast,https://www.last.fm/music/Dubb+Saq/_/Forecast,1,1,
King Macarella,Bomboclat,https://www.last.fm/music/King+Macarella/_/Bomboclat,1,2,
KINGKHAN,NASTY,https://www.last.fm/music/KingKhan/_/NASTY,8,10,
Dubb Saq,Constantly,https://www.last.fm/music/Dubb+Saq/_/Constantly,1,1,
O S Z,Jew Funk,https://www.last.fm/music/O+S+Z/_/Jew+Funk,4,41,
Elemental,Male stvari,https://www.last.fm/music/Elemental/_/Male+Stvari,2719,13335,
Lizzo,Good as Hell - Bad Royale Remix,https://www.last.fm/music/Lizzo/_/Good+As+Hell+-+Bad+Royale+Remix,4480,11456,
Razor Man,Dreams,https://www.last.fm/music/Razor+Man/_/Dreams,3,16,
Sagi Braitner,(אינטרלוד) - אומנות,https://www.last.fm/music/Sagi+Braitner/_/(%D7%90%D7%99%D7%A0%D7%98%D7%A8%D7%9C%D7%95%D7%93)+-+%D7%90%D7%95%D7%9E%D7%A0%D7%95%D7%AA,1,1,
J Scope,Jungle - Original Mix,https://www.last.fm/music/J+Scope/_/Jungle+-+Original+Mix,2,3,
Genesis Elijah,GVO / GTO,https://www.last.fm/music/Genesis+Elijah/_/GVO+%2F+GTO,12,18,
bigmcenroe,Someplace with Something to do,https://www.last.fm/music/bigmcenroe/_/Someplace+with+Something+to+do,4,9,
Lizzo,Good as Hell - Bad Royale Remix,https://www.last.fm/music/Lizzo/_/Good+As+Hell+-+Bad+Royale+Remix,4480,11456,
King Kris LSO,Not Fair,https://www.last.fm/music/King+Kris+LSO/_/Not+Fair,1,1,
Risk1,Ready,https://www.last.fm/music/Risk1/_/Ready,1,1,
Infinite Mass,The Thief,https://www.last.fm/music/Infinite+Mass/_/The+Thief,14282,66807,
Ben Jones,All You Want,https://www.last.fm/music/Ben+Jones/_/All+You+Want,1,7,
Tucker HD,Mind Games,https://www.last.fm/music/Tucker+HD/_/Mind+Games,2,2,
Pce Bj,Racked Up,https://www.last.fm/music/Pce+Bj/_/Racked+Up,1,4,
Jonathan Cloud,With Heart,https://www.last.fm/music/Jonathan+Cloud/_/With+Heart,3,3,
BSTFRND,Arena of the Heart,https://www.last.fm/music/BSTFRND/_/Arena+of+the+Heart,32,74,
Vigos,Naledi Ye,https://www.last.fm/music/Vigos/_/Naledi+Ye,1,1,
Aminé,Caroline,https://www.last.fm/music/Amin%C3%A9/_/Caroline,620177,5042067,"pop rap, american, trap, west coast hip hop, future bass"
Daunt,No Lie,https://www.last.fm/music/Daunt/_/No+Lie,2,30,
EYECON,Sayonara,https://www.last.fm/music/Eyecon/_/SAYONARA,7,23,
Oliver Tree,Life Goes On,https://www.last.fm/music/Oliver+Tree/_/Life+Goes+On,465697,3600664,
Brighty,Transformation - Intro,https://www.last.fm/music/Brighty/_/Transformation+-+Intro,2,2,
rolkuxx,ILUZIA,https://www.last.fm/music/rolkuxx/_/ILUZIA,2,11,
Preme Dibiasi,My Baybee,https://www.last.fm/music/Preme+Dibiasi/_/My+Baybee,2,2,
1800it,She Wanna Cuff Me,https://www.last.fm/music/1800it/_/She+Wanna+Cuff+Me,2,3,
AG Club,HAIRCUT,https://www.last.fm/music/Ag+Club/_/HAIRCUT,4050,8500,
ST!llness,Možda,https://www.last.fm/music/St%21llness/_/Mo%C5%BEda,147,973,
Masked Wolf,Astronaut In the Ocean,https://www.last.fm/music/Masked+Wolf/_/Astronaut+in+the+Ocean,524325,4807100,
Ofiri,חברים בריש גלי,https://www.last.fm/music/Ofiri/_/%D7%97%D7%91%D7%A8%D7%99%D7%9D+%D7%91%D7%A8%D7%99%D7%A9+%D7%92%D7%9C%D7%99,18,56,
Munch Lauren,213,https://www.last.fm/music/munch+lauren/_/213,3,4,
lexelboom,Focus,https://www.last.fm/music/LexelBoom/_/Focus,2,2,
Flo Rida,Good Feeling - Jaywalker Remix,https://www.last.fm/music/Flo+Rida/_/Good+Feeling+-+Jaywalker+Remix,2185,4903,
Lizzo,Good as Hell - Bad Royale Remix,https://www.last.fm/music/Lizzo/_/Good+As+Hell+-+Bad+Royale+Remix,4480,11456,
C.W. Da YoungBlood,You Damn Near A Cop,https://www.last.fm/music/C.W.+Da+Youngblood/_/You+Damn+Near+A+Cop,1,1,
Rod'B,Hassi,https://www.last.fm/music/Rod%27B/_/Hassi,2,2,
Lil Frakk,Lottó,https://www.last.fm/music/Lil+Frakk/_/Lott%C3%B3,413,4895,
Old Grape God,SHROOM TODDY,https://www.last.fm/music/Old+Grape+God/_/SHROOM+TODDY,4,7,
Twan G.,From the Streets,https://www.last.fm/music/Twan+G./_/From+the+Streets,1,1,
J-Wats,Just Like That,https://www.last.fm/music/J-Wats/_/Just+Like+That,1,1,
Snow,Can't Get Enough,https://www.last.fm/music/Snow/_/Can%27t+Get+Enough,2882,7948,
The Nait Sirk,VENOM,https://www.last.fm/music/The+Nait+Sirk/_/VENOM,77,370,
Zere,meili,https://www.last.fm/music/Zere/_/meili,3,7,
Eedris Abdulkareem,Jaga Jaga,https://www.last.fm/music/Eedris+Abdulkareem/_/Jaga+Jaga,2321,6572,
1800it,Talk Of The Town,https://www.last.fm/music/1800it/_/Talk+Of+The+Town,4,22,
Louie Ray,Display It,https://www.last.fm/music/Louie+Ray/_/Display+It,100,440,
Yeremiah,Be My Wife,https://www.last.fm/music/Yeremiah/_/Be+My+Wife,10,65,
The Gumshoe Strut,Cheers,https://www.last.fm/music/The+Gumshoe+Strut/_/Cheers,1,1,
Semantik,3 Lit Putos,https://www.last.fm/music/Semantik/_/3+Lit+Putos,20,99,
KmoneyBeats,Look A Lil Closer,https://www.last.fm/music/KmoneyBeats/_/Look+A+Lil+Closer,1,2,
Risk1,The Reason,https://www.last.fm/music/Risk1/_/The+Reason,1,1,
Старый Гном,Dream Baby,https://www.last.fm/music/%D1%81%D1%82%D0%B0%D1%80%D1%8B%D0%B9+%D0%B3%D0%BD%D0%BE%D0%BC/_/Dream+Baby,2,2,
Tommy D Namafela,Shisha,https://www.last.fm/music/Tommy+d+namafela/_/Shisha,1,1,
Lizzo,Good as Hell - Bad Royale Remix,https://www.last.fm/music/Lizzo/_/Good+As+Hell+-+Bad+Royale+Remix,4480,11456,
Mase,All I Ever Wanted,https://www.last.fm/music/Mase/_/All+I+Ever+Wanted,36275,177359,
Camb,Been Awhile,https://www.last.fm/music/CamB/_/Been+Awhile,1,2,
Camb,DAMAGED TWO,https://www.last.fm/music/CamB/_/Damaged+Two,1,1,
Dena,Idealize,https://www.last.fm/music/Dena/_/Idealize,421,948,
C.W. Da YoungBlood,140 of 365,https://www.last.fm/music/C.W.+Da+Youngblood/_/140+of+365,1,2,
Louie Ray,Uummm,https://www.last.fm/music/Louie+Ray/_/Uummm,94,478,
Janelle Monáe,Make Me Feel,https://www.last.fm/music/Janelle+Mon%C3%A1e/_/Make+Me+Feel,382198,3548081,
Osmon,Aldanba,https://www.last.fm/music/Osmon/_/Aldanba,250,1400,
Mr. AbD,Finding You,https://www.last.fm/music/Mr.+AbD/_/Finding+You,1,1,
Razor Man,Slide By,https://www.last.fm/music/Razor+Man/_/Slide+By,1,1,
Louie Ray,Out the Rain,https://www.last.fm/music/Louie+Ray/_/Out+The+Rain,36,184,
Steph Kapela,Pilka Pilka,https://www.last.fm/music/Steph+Kapela/_/Pilka+Pilka,44,97,
TSYP,Mammi,https://www.last.fm/music/TSYP/_/Mammi,1,3,
V.I.C.,Wifey Type,https://www.last.fm/music/V.I.C./_/Wifey+Type,813,2691,
C-Lance,Graveyard Of Horror,https://www.last.fm/music/C-Lance/_/Graveyard+Of+Horror,3,3,
Oliver Tree,Life Goes On,https://www.last.fm/music/Oliver+Tree/_/Life+Goes+On,465697,3600664,
PLEASEBENiCE,if i ain't on it,https://www.last.fm/music/PLEASEBENiCE/_/if+i+ain%27t+on+it,9,20,
Genesis Elijah,Long Nights,https://www.last.fm/music/Genesis+Elijah/_/Long+Nights,10,14,
The BlackSon,Duffy Freestyle,https://www.last.fm/music/The+Blackson/_/Duffy+Freestyle,6,7,
Icaki,V KRAINA SMETKA [Yasko Remix] [Bonus Track] - feat. Yasko] [Yasko Remix,https://www.last.fm/music/Icaki/_/V+KRAINA+SMETKA+%5BYasko+Remix%5D+%5BBonus+Track%5D+-+feat.+Yasko%5D+%5BYasko+Remix,5,12,
Gorillaz,Feel Good Inc,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.,3128004,37372828,"alternative, electronic, Hip-Hop, rock, gorillaz"
Thavius Beck,Angel Bop,https://www.last.fm/music/Thavius+Beck/_/Angel+Bop,32,75,
BSTFRND,Vision Me,https://www.last.fm/music/BSTFRND/_/Vision+Me,46,187,
Shitao,Mirror,https://www.last.fm/music/Shitao/_/Mirror,62,813,
Ali Gatie,It's You,https://www.last.fm/music/Ali+Gatie/_/It%27s+You,400955,3451082,
Georgia Anne Muldrow,Mufaro’s Garden,https://www.last.fm/music/Georgia+Anne+Muldrow/_/Mufaro%E2%80%99s+Garden,1708,3691,
AN TY,Ohstopit,https://www.last.fm/music/AN+TY/_/ohstopit,8,23,
Lupe Fiasco,Battle Scars,https://www.last.fm/music/Lupe+Fiasco/_/Battle+Scars,170467,941633,
Lil Skritt,Friends,https://www.last.fm/music/Lil+Skritt/_/Friends,2,5,
Ben Jones,Summerblime,https://www.last.fm/music/Ben+Jones/_/Summerblime,1,1,
ТНМК,Контакт - DRED Remix,https://www.last.fm/music/%D0%A2%D0%9D%D0%9C%D0%9A/_/%D0%9A%D0%BE%D0%BD%D1%82%D0%B0%D0%BA%D1%82+-+DRED+Remix,2,5,
The BlackSon,OTW,https://www.last.fm/music/The+Blackson/_/OTW,5,9,
ТНМК,300 (скіт),https://www.last.fm/music/%D0%A2%D0%9D%D0%9C%D0%9A/_/300+(%D1%81%D0%BA%D1%96%D1%82),23,49,
Mula Kkhan,Taxin,https://www.last.fm/music/Mula+Kkhan/_/Taxin,8,8,
GT,Thấy Em Quay Lưng Lạnh Lùng,https://www.last.fm/music/GT/_/Th%E1%BA%A5y+Em+Quay+L%C6%B0ng+L%E1%BA%A1nh+L%C3%B9ng,7,8,
Ali Gatie,It's You,https://www.last.fm/music/Ali+Gatie/_/It%27s+You,400955,3451082,
Ace Cino,Gladiator,https://www.last.fm/music/Ace+Cino/_/Gladiator,40,340,
